MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
20,85.0,8500,98600,789.6754999999999,124.86141459371603,0.8350439463269663,0.1052631578947368,0.0336535090794363,0.3756925786230385,0.108619062280926,0.3258753466175003,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,80.0,13360,163500,1241.18408,131.72905021469498,0.8350439463269663,0.1578947368421052,0.0563696277080558,0.3982968878958348,0.1154069718045976,0.3397956171688098,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,60.0,7200,133900,668.9016,200.17892018796184,0.0,1.0,0.0275771810512047,0.3082731543153614,0.1830622100741242,0.2915311050370621,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,69.0,9337,204750,867.435311,236.04065617753025,0.8350439463269663,0.3157894736842105,0.0375657295099207,0.4400241394890259,0.2185076286568135,0.4229248929633388,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,79.87755102040816,9765,185000,907.197795,203.92465790770575,0.8350439463269663,0.3157894736842105,0.0395662436607539,0.4406242937342759,0.1867644636799148,0.4070533104748894,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,78.0,10264,214000,953.556392,224.4230145121821,0.8350439463269663,0.1052631578947368,0.0418986188038982,0.378166111540377,0.2070248557120866,0.3750782433330806,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,73.0,10921,94750,1014.593663,93.38713955677449,0.8350439463269663,0.1052631578947368,0.0449695015073967,0.3790873763514266,0.0775101707984947,0.3103209008762846,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,85.0,10625,83000,987.094375,84.08517169394264,0.8350439463269663,0.1578947368421052,0.0435859683563532,0.3944617900903241,0.0683161890950795,0.3162502258140507,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,77.0,9320,128950,865.85596,148.9277731598683,0.8350439463269663,0.1052631578947368,0.0374862698357054,0.3768424068499192,0.13240603548787,0.3377688332209723,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,81.28888888888889,10603,205000,985.050509,208.1111558514001,0.8350439463269663,0.1052631578947368,0.0434831381897216,0.3786414673561241,0.1909023607424825,0.3670169958482785,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,77.0,9206,178000,855.2650179999999,208.12262427878235,0.8350439463269663,0.3157894736842105,0.0369534226086143,0.439840447418634,0.1909136960333665,0.4091279266516153,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,64.0,7018,118964,651.993254,182.4620105655265,0.8350439463269663,0.4736842105263157,0.0267264951272523,0.484140790226857,0.1655509753212508,0.4280255136639785,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,94.0,10402,198900,966.377006,205.82029452799293,0.8350439463269663,0.1052631578947368,0.0425436443945873,0.3783596192175838,0.1886380939332382,0.3658848624436564,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,62.5,7758,169500,720.741474,235.17447810974727,0.3712831948941708,0.2631578947368421,0.030185328004861,0.2365162447801792,0.2176515060143223,0.2728422904227808,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,75.0,9375,250000,870.965625,287.03773469819777,1.0,0.3157894736842105,0.0377433452522844,0.5060598456809485,0.2689126842064151,0.4976142368400497,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,60.0,10800,100000,1003.3524,99.66588010354089,0.3712831948941708,0.1578947368421052,0.0444039355909229,0.2092028796875767,0.0837160217064646,0.1848219166899046,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,50.0,6000,115000,557.418,206.30837181432963,0.3712831948941708,0.1052631578947368,0.0219682628712987,0.1866827041874789,0.1891205051505853,0.2269978426224913,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,85.0,8500,115000,789.6754999999999,145.62943892776212,0.3712831948941708,0.2631578947368421,0.0336535090794363,0.2375566991025518,0.1291459914811709,0.2285895331562051,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,105.0,11751,190000,1091.703153,174.03998465872343,0.8350439463269663,0.1052631578947368,0.0488490032484984,0.3802512268737571,0.1572267203641645,0.3501791756591195,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,75.0,9525,136900,884.901075,154.7065585833987,0.8350439463269663,0.2631578947368421,0.0384444600247727,0.424498284959271,0.1381177352309097,0.3722036304609132,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,79.87755102040816,7750,180000,719.99825,250.00060764036576,0.8350439463269663,0.4210526315789473,0.030147935216995,0.4693777485695692,0.2323055196216616,0.4508764700247102,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,77.0,9965,383970,925.778395,414.7536841146525,0.8350439463269663,0.3157894736842105,0.0405010633574049,0.4409047396432712,0.3951459844590476,0.5112440708644558,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,71.8048780487805,21000,217000,1950.963,111.22712219555164,0.8350439463269663,0.1052631578947368,0.0920797401201243,0.3932204479352449,0.0951430498181637,0.3191373403861191,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,61.0,7259,259500,674.382877,384.7962468359054,0.8350439463269663,0.3684210526315789,0.0278529528617167,0.4528997801787753,0.3655363218281383,0.5069655553384749,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,34.0,3230,176000,300.07669,586.5167334390419,1.0,0.8421052631578947,0.0090210100726822,0.6553378819691731,0.5649150436622347,0.7508785744626962,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,11616,139000,1079.161248,128.8037355470348,0.8350439463269663,0.1052631578947368,0.048217999953259,0.3800619258851853,0.11251561699368,0.3278236239738773,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,74.0,8536,155000,793.020008,195.45534593876224,0.8350439463269663,0.1052631578947368,0.0338217766248334,0.3757430588866576,0.1783934716026237,0.3607625512783491,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,90.0,12376,320000,1149.767528,278.3171312522926,0.8350439463269663,0.3157894736842105,0.0517703148005328,0.4442855150762096,0.260293317884504,0.443817737577184,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,65.0,8461,163990,786.052283,208.6247995796483,0.8350439463269663,0.3157894736842105,0.0334712192385893,0.4387957864076265,0.1914100416019765,0.4093760994359202,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,83.46153846153847,21453,180000,1993.048059,90.31392855138373,0.8350439463269663,0.4210526315789473,0.0941971067330388,0.4885925000243824,0.074472636572302,0.3719600285000303,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,50.0,6060,100000,562.99218,177.62236058056794,0.3712831948941708,0.2631578947368421,0.022248708780294,0.2341352590128091,0.1607675086323972,0.2444002917318183,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,75.0,9464,136000,879.233992,154.6800979459857,0.8350439463269663,0.1052631578947368,0.0381593400172941,0.3770443279043958,0.1380915817739398,0.3406116063640072,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,55.0,7892,153900,733.190476,209.9045269104123,0.8350439463269663,0.631578947368421,0.0308116572016172,0.532734759901798,0.1926749126311936,0.4731664296873709,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,48.0,17043,181000,1583.345829,114.31488730059364,0.8350439463269663,0.1052631578947368,0.0735843324218841,0.3876718256257728,0.098194969186068,0.3206633000700713,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
