,MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
89,190,70.3103448275862,32463,168000,3015.910089,55.704578399982935,0.7956049338860387,1.0,0.1456589310336768,0.6619396528645186,0.0402650649324877,0.4588140126320555,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,60,70.0,11207,185000,1041.163921,177.6857575148342,0.7956049338860387,0.3157894736842105,0.0463062936736077,0.4268707037617609,0.160830169594281,0.3822544596997942,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
91,80,78.03424657534246,14112,180500,1311.047136,137.67620937772296,0.7956049338860387,0.4210526315789473,0.0598845497674635,0.4625231279583388,0.1212850906433711,0.3835345518032866,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
92,50,75.0,13710,152000,1273.70013,119.3373514062529,0.3107389240247977,0.2631578947368421,0.058005562177195,0.2206446066841302,0.1031591277140715,0.1974328200118435,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
93,60,80.0,9554,215000,887.595262,242.22752103875015,0.7956049338860387,0.3157894736842105,0.0385800088807871,0.4245528183239148,0.2246226704602628,0.4141507101327851,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
94,20,64.0,8712,153000,809.370936,189.03569821291435,0.7956049338860387,0.1052631578947368,0.0346444179578863,0.3602142463102025,0.1720483493011746,0.3457582863953463,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
95,75,90.0,8100,106000,752.5143,140.86111054633778,0.3107389240247977,0.3947368421052631,0.0317838696861342,0.2522517831473383,0.1244330184263119,0.2343855548416479,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
96,60,102.0,11143,340000,1035.218129,328.4331972899597,1.0,0.3157894736842105,0.0460071513706793,0.508538987516467,0.3098275885885083,0.5180716890310962,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
97,50,77.0,9786,159000,909.148758,174.88887115655058,0.7956049338860387,0.2631578947368421,0.0396643997289022,0.4090886618941388,0.1580657521738188,0.3703459352000894,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
98,50,50.0,6000,120000,557.418,215.2783010236483,0.3107389240247977,0.2631578947368421,0.0219682628712987,0.2098334168923613,0.1979863028234553,0.2448464075665354,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
99,20,100.0,21750,115000,2020.64025,56.91265429360818,0.7956049338860387,0.1052631578947368,0.0955853139825656,0.3784965151176062,0.0414591163231304,0.2804636699063241,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
100,120,29.8,4928,128000,457.825984,279.5822091216212,0.7956049338860387,0.631578947368421,0.0169576292972492,0.5128029465541165,0.2615437095172764,0.495769124398134,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
101,20,90.0,11694,314813,1086.407682,289.77427646723874,0.7956049338860387,0.1052631578947368,0.0485825796349529,0.3643956948133224,0.2716174575754702,0.395542840532494,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
102,50,60.0,11409,131000,1059.930327,123.59302933691792,0.7956049338860387,0.2631578947368421,0.0472504615672252,0.4113644804456357,0.1073654016560082,0.3449957599411841,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
103,60,67.0,14948,446261,1388.714044,321.34837400693846,0.7956049338860387,0.3157894736842105,0.0637920960994648,0.4321164444895181,0.3028250127253621,0.4532518812653348,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
104,50,52.0,6240,127500,579.7147199999999,219.93576426694844,0.3107389240247977,0.2631578947368421,0.0230900465072799,0.2101699519831557,0.202589697768984,0.2471481050392997,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
105,70,50.0,2500,155000,232.2575,667.3627331733098,0.3107389240247977,0.3684210526315789,0.005608918179906,0.2365045608533646,0.6448225055361018,0.4893171405018059,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
106,20,105.0,11249,177500,1045.065847,169.8457570970645,0.7956049338860387,0.1052631578947368,0.0465026058099044,0.3637717026658079,0.1530811834164467,0.3362747034529823,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
107,50,63.10227272727273,12358,128500,1148.095274,111.92450915010038,0.3107389240247977,0.2631578947368421,0.0516861810278342,0.218748792339322,0.095832340836459,0.1937694265730372,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
108,60,51.0,8029,176000,745.918187,235.95080944178667,0.7956049338860387,0.3157894736842105,0.0314520086938231,0.4224144182678256,0.2184188249481017,0.4110487873767046,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
109,60,52.0,46589,402000,4328.257867,92.87801520906932,0.7956049338860387,0.3157894736842105,0.2116852462081376,0.4764843895221199,0.0770069568542424,0.3403428533297749,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
110,70,55.0,8525,130000,791.998075,164.14181309720988,0.3266552583926281,0.3684210526315789,0.0337703615415176,0.2513195276089802,0.1474434562660969,0.2454025161771527,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
111,20,75.0,8250,145000,766.44975,189.18396150563035,0.7956049338860387,0.1052631578947368,0.0324849844586225,0.3595664162604233,0.1721948914114699,0.3458315574504939,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
112,20,80.0,9600,147000,891.8688,164.82244922123076,0.7956049338860387,0.1052631578947368,0.0387950174110168,0.3614594261461416,0.1481161909135618,0.3337922072015398,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
113,20,70.0,10500,115000,975.4815,117.89049817961694,0.7956049338860387,0.1052631578947368,0.0430017060459463,0.3627214327366205,0.1017290709465814,0.3105986472180497,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
114,60,60.0,7500,189000,696.7725,271.2506592897969,0.7956049338860387,0.3157894736842105,0.0289794105961812,0.421672638838533,0.253308880302164,0.4284938150537356,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
115,90,100.0,25000,143000,2322.575,61.569594092763424,0.7956049338860387,0.4736842105263157,0.1107761340531444,0.4935800769282536,0.0460619939011555,0.3564493192216525,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
116,60,90.0,10800,240000,1003.3524,239.19811224849812,0.7956049338860387,0.3157894736842105,0.0444039355909229,0.4262999963369555,0.2216284299511086,0.412653589878208,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
117,120,34.0,5001,230000,464.607903,495.0410841375636,0.7956049338860387,0.631578947368421,0.0172988384865269,0.5129053093108998,0.4745013313824567,0.6022479353307242,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
118,60,107.0,10186,190000,946.309958,200.7798802007323,0.7956049338860387,0.3157894736842105,0.0415340391222043,0.4254390273963399,0.183656193567012,0.3936674716861597,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
119,20,70.0,8400,213000,780.3851999999999,272.9421316549827,0.7956049338860387,0.1052631578947368,0.0331860992311108,0.3597767506921698,0.2549807164347623,0.3872244699621401,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,30,50.0,5330,82500,495.17299,166.60844122374286,0.7956049338860387,0.1578947368421052,0.0188366168875178,0.3712613796733024,0.1498814494089339,0.3452011522386995,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
121,20,76.0,9591,274900,891.032673,308.5184284819149,0.7956049338860387,0.1052631578947368,0.0387529505246675,0.3614468060802368,0.290144009506225,0.4048061164978715,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
122,20,70.0,7931,155000,736.813693,210.3652544361713,0.7956049338860387,0.1052631578947368,0.0309939470424641,0.3591191050355758,0.1931302915902001,0.356299257539859,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
123,20,49.0,20896,423000,1941.301088,217.89510273019536,0.7956049338860387,0.1052631578947368,0.0915936338778658,0.3772990110861963,0.2005727261874396,0.3600204748384787,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
